"","fecha","tc_promedio_mes","i_productividad_us","i_ipc_us","i_empleo_arg","i_manuf_arg","i_productividad_arg","i_caba","ipc_arg_b","ipc_us_b","ipt_arg_b","ipt_us_b","tcp_arbitrario","sobrevaluacion","tcp_definitivo"
"1",2002-03-01,2.39885555555556,0.726374322233071,0.732217573221757,NA,NA,NA,NA,NA,5.44822515464007,NA,3.36361331194501,NA,NA,NA
"2",2002-04-01,2.85510625,0.733257848947147,0.735499220608746,NA,NA,NA,NA,NA,5.47264297045919,NA,3.39548878080439,NA,NA,NA
"3",2002-05-01,3.3287,0.737517913846176,0.736319632455493,NA,NA,NA,NA,NA,5.47874742441396,NA,3.41521581487695,NA,NA,NA
"4",2002-06-01,3.6213,0.741777978745205,0.736729838378866,NA,NA,NA,NA,NA,5.48179965139135,NA,3.43494284894951,NA,NA,NA
"5",2002-07-01,3.60713636363636,0.746038043644233,0.73837066207236,NA,NA,NA,NA,NA,5.49400855930091,NA,3.45466988302206,NA,NA,NA
"6",2002-08-01,3.62070952380952,0.749026119945946,0.740421691689228,NA,NA,NA,NA,NA,5.50926969418786,NA,3.46850673396505,NA,NA,NA
"7",2002-09-01,3.64307619047619,0.752014196247659,0.741652309459349,NA,NA,NA,NA,NA,5.51842637512003,NA,3.48234358490803,NA,NA,NA
"8",2002-10-01,3.65188181818182,0.755002272549373,0.743293133152843,NA,NA,NA,NA,NA,5.53063528302958,NA,3.49618043585101,NA,NA,NA
"9",2002-11-01,3.52555,0.7596417385454,0.744523750922963,NA,NA,NA,NA,NA,5.53979196396175,NA,3.51766435826801,NA,NA,NA
"10",2002-12-01,3.49017142857143,0.764281204541428,0.745754368693084,NA,NA,NA,NA,NA,5.54894864489392,NA,3.53914828068501,NA,NA,NA
"11",2003-01-01,3.25818636363636,0.768920670537456,0.749036016080072,NA,NA,NA,NA,NA,5.57336646071304,NA,3.56063220310201,NA,NA,NA
"12",2003-02-01,3.163165,0.772120926616635,0.753138075313807,NA,NA,NA,NA,NA,5.60388873048693,NA,3.5754515925271,NA,NA,NA
"13",2003-03-01,3.074725,0.775321182695814,0.754368693083928,NA,NA,NA,NA,NA,5.6130454114191,NA,3.5902709819522,NA,NA,NA
"14",2003-04-01,2.894605,0.778521438774993,0.751497251620313,NA,NA,NA,NA,NA,5.59167982257737,NA,3.60509037137729,NA,NA,NA
"15",2003-05-01,2.83567142857143,0.784257237840874,0.750266633850193,NA,NA,NA,NA,NA,5.5825231416452,NA,3.6316510708708,NA,NA,NA
"16",2003-06-01,2.80885,0.789993036906754,0.75108704569694,NA,NA,NA,NA,NA,5.58862759559998,NA,3.65821177036432,NA,NA,NA
"17",2003-07-01,2.80128636363636,0.795728835972635,0.753548281237181,NA,NA,NA,NA,NA,5.60694095746432,NA,3.68477246985783,NA,NA,NA
"18",2003-08-01,2.92849,0.80003804096267,0.756829928624169,NA,NA,NA,NA,NA,5.63135877328343,NA,3.70472705639088,NA,NA,NA
"19",2003-09-01,2.92094545454545,0.804347245952705,0.759291164164411,NA,NA,NA,NA,NA,5.64967213514777,NA,3.72468164292392,NA,NA,NA
